idx,x,y
666,174.7982043990285,191.17222751087064
667,175.68234576343832,215.33611129786482
668,175.7287423581957,163.18874877253734
669,176.14190795357442,226.99662677596416
670,176.30437136812716,229.18364060566648
671,176.38849463743855,196.78549572420687
672,176.4917505207384,273.88554236359687
673,176.80755913689606,209.91126532581032
674,176.8913140621886,216.89640793102822
675,177.05577766698045,173.43318534145874
676,177.2472087498297,148.43118210798974
677,177.9533111974726,185.00493782296004
678,178.01458839393757,195.84823820348316
679,178.2964431780867,191.17345717695704
680,178.31614498359616,234.0462589569825
681,178.55679522058344,123.56005549005948
682,178.7394406752787,167.4324377091031
683,179.01535056251817,143.19956069487185
684,179.24224640130936,254.15978872649913
685,179.37126368820634,187.38929437748763
686,179.4060275671465,189.15023083639431
687,179.481970657719,168.60015420397997
688,180.49352221423376,238.73994292027194
689,180.55249844891165,192.8224165415398
690,180.75289137632612,215.03053153282107
691,181.2015391061511,136.024121740804
692,181.68277107009,248.33132354263478
693,181.8594421371379,221.1503470160436
694,181.88344897489606,226.65791015085034
695,182.06322160081567,250.650304718236
696,182.3944777698734,200.59357795636384
697,182.60613468294417,201.52075359713803
698,182.95100473860026,232.54978611045658
699,183.27189681362975,222.36721571269695
700,183.4836881867965,198.8516358025124
701,183.64247142029998,208.98688378992293
702,183.70352102024933,189.77865041445008
703,183.73911828116275,232.50792279356014
704,183.80483311675576,240.1871317858889
705,183.85729502387028,207.65216149040668
706,183.88939650969115,273.32600252353143
707,184.06722147691056,153.5725147950302
708,184.2702128664966,199.32362687697653
709,184.2722293348068,267.4940355183803
710,184.44564244657892,192.74002955711808
711,184.8613779236954,151.43888696678758
712,184.9971037247603,256.4817924156271
713,185.45448914362527,226.71001344935826
714,185.78530747491396,165.71946012374127
715,185.80992340647128,234.77881495815592
716,186.43271686697605,171.76593742897018
717,186.57050137009912,160.63639779095686
718,187.05193152209364,202.33624935205466
719,187.09325577403857,190.8116413107607
720,187.14338654071884,169.17445618145067
721,187.50333435596656,194.87662821303712
722,187.89273141623198,172.48551633810888
723,188.16758461760895,209.8418461199334
724,188.60574913336913,206.95283774472884
725,188.62652708034034,233.90328122507717
726,189.10785028692123,191.8371106547297
727,189.1856099883762,161.07426557299868
728,189.58600510313062,161.52649342773526
729,189.7878099432203,199.2021884237248
730,190.54286828293877,261.7627574407261
731,190.55724815811337,237.642869982472
732,190.69808905219298,185.3787836178845
733,190.777631169885,240.93739086091702
734,190.83820348967717,167.19025160795357
735,191.25268008489738,243.46524482404558
736,191.6555889729019,194.4936457210754
737,192.0365990376398,234.92348071538808
738,192.19516041264228,229.80655576964563
739,192.40214398531063,198.24249449950085
740,192.46349496833238,219.47656293858176
741,192.49461304843229,170.53358217405855
742,192.55212979194135,205.3931012286374
743,193.3687258957696,246.03956819423692
744,193.4384800220498,351.82814487391863
745,194.13737661271512,232.7430809961176
746,194.33961575628388,211.1689739378466
747,194.55031724889594,172.55484889562376
748,194.62871445096397,245.2745516943265
749,194.73921890500657,149.97120013084046
750,194.74328606133574,179.93629811036382
751,195.17553935237785,220.70309921427068
752,195.549179336848,165.84347831173406
753,195.5724530403161,262.2196189864618
754,195.61919061558052,246.5242239962872
755,195.657065922497,188.21542338495217
756,195.7782397904163,188.67632944579657
757,195.85532807095652,161.87828430251008
758,196.25801220564543,159.02734210948938
759,196.4562986970685,223.74334482598704
760,196.95764694255146,230.12295296218727
761,196.9809080215299,220.5690153588446
762,197.01054006003915,217.56550153419275
763,197.1289384838776,188.57009173593588
764,197.2084282300427,220.89523795908548
765,197.23765512205438,156.56443333871897
766,197.24030160019757,208.53632903325465
767,197.2825698317465,260.00524179987315
768,197.58943741312285,254.720779074598
769,197.75985934514185,192.0040413575412
770,197.82402824332823,196.54391525606647
771,197.84210773968647,256.6694674189929
772,198.021081759457,271.0701420086525
773,198.14405647103106,155.74023371038348
774,198.22074460995321,193.32238356319687
775,198.41873001109278,216.53884937307484
776,198.43409590049643,251.1158837404872
777,198.52114799267284,178.88522009623273
